"","user_pk","domain_numeric","calendar_month","ncases_touched","prev_ncases_touched","active_months","months_on_cc"
"11834",4675,136,2014-04-01,11,16,12,12
"11835",4675,136,2014-05-01,7,11,12,12
"11836",4675,136,2014-06-01,1,7,12,12
"11837",4675,136,2014-07-01,5,1,12,12
"11838",4675,136,2014-08-01,1,5,12,12
"11839",4675,136,2014-09-01,1,1,12,12
"11840",4676,136,2013-11-01,6,9,14,14
"11841",4676,136,2013-12-01,5,6,14,14
"11842",4676,136,2014-01-01,3,5,14,14
"11843",4676,136,2014-02-01,7,3,14,14
"11844",4676,136,2014-03-01,9,7,14,14
"11845",4676,136,2014-04-01,6,9,14,14
"11846",4676,136,2014-05-01,1,6,14,14
"11847",4676,136,2014-06-01,1,1,14,14
"11848",4676,136,2014-07-01,1,1,14,14
"11849",4677,136,2013-12-01,14,15,17,17
"11850",4677,136,2014-01-01,22,14,17,17
"11851",4677,136,2014-02-01,15,22,17,17
"11852",4677,136,2014-03-01,20,15,17,17
"11853",4677,136,2014-04-01,20,20,17,17
"11854",4677,136,2014-05-01,11,20,17,17
"11855",4677,136,2014-06-01,16,11,17,17
"11856",4677,136,2014-07-01,8,16,17,17
"11857",4677,136,2014-08-01,8,8,17,17
"11858",4677,136,2014-09-01,3,8,17,17
"11859",4677,136,2014-10-01,1,3,17,17
"11860",4682,110,2014-03-01,52,10,10,10
"11861",4682,110,2014-04-01,15,52,10,10
"11862",4682,110,2014-05-01,31,15,10,10
"11863",4682,110,2014-06-01,23,31,10,10
"11864",4682,110,2014-07-01,11,23,10,10
"11865",4688,110,2014-03-01,45,15,9,9
"11866",4688,110,2014-04-01,12,45,9,9
"11867",4688,110,2014-05-01,36,12,9,9
"11868",4688,110,2014-06-01,24,36,9,9
"11869",4691,110,2014-03-01,54,7,10,11
"11870",4691,110,2014-04-01,12,54,10,11
"11871",4691,110,2014-05-01,43,12,10,11
"11872",4691,110,2014-06-01,23,43,10,11
"11874",4698,110,2014-03-01,43,14,10,11
"11875",4698,110,2014-04-01,24,43,10,11
"11876",4698,110,2014-05-01,41,24,10,11
"11877",4698,110,2014-06-01,30,41,10,11
"11879",4699,110,2014-03-01,36,14,11,11
"11880",4699,110,2014-04-01,17,36,11,11
"11881",4699,110,2014-05-01,33,17,11,11
"11882",4699,110,2014-06-01,28,33,11,11
"11883",4699,110,2014-07-01,6,28,11,11
"11884",4699,110,2014-08-01,5,6,11,11
"11885",4706,110,2014-02-01,89,39,11,11
"11886",4706,110,2014-03-01,63,89,11,11
"11887",4706,110,2014-04-01,41,63,11,11
"11888",4706,110,2014-05-01,78,41,11,11
"11889",4706,110,2014-06-01,24,78,11,11
"11890",4706,110,2014-07-01,2,24,11,11
"11891",4707,110,2014-02-01,81,38,10,10
"11892",4707,110,2014-03-01,60,81,10,10
"11893",4707,110,2014-04-01,46,60,10,10
"11894",4707,110,2014-05-01,84,46,10,10
"11895",4707,110,2014-06-01,31,84,10,10
"11897",4709,110,2014-06-01,1,43,6,9
"11898",4712,110,2014-02-01,78,39,10,10
"11899",4712,110,2014-03-01,48,78,10,10
"11900",4712,110,2014-04-01,36,48,10,10
"11901",4712,110,2014-05-01,23,36,10,10
"11902",4712,110,2014-06-01,8,23,10,10
"11903",4715,110,2014-02-01,84,72,9,10
"11905",4715,110,2014-05-01,49,83,9,10
"11906",4715,110,2014-06-01,50,49,9,10
"11907",4719,110,2014-06-01,41,79,8,8
"11908",4719,110,2014-07-01,56,41,8,8
"11909",4719,110,2014-08-01,10,56,8,8
"11910",4732,111,2014-10-01,17,26,7,7
"11911",4758,111,2014-09-01,1,12,6,7
"11912",4758,111,2014-10-01,3,1,6,7
"11913",4760,111,2014-09-01,6,8,7,8
"11914",4760,111,2014-10-01,5,6,7,8
"11915",4761,111,2014-10-01,7,9,6,7
"11916",4764,111,2014-09-01,3,5,7,8
"11917",4764,111,2014-10-01,6,3,7,8
"11918",4766,111,2014-09-01,16,14,7,7
"11919",4766,111,2014-10-01,10,16,7,7
"11920",4784,111,2014-10-01,13,17,7,7
"11921",4798,111,2014-10-01,1,6,6,6
"11922",4800,111,2014-10-01,5,11,7,7
"11923",4809,111,2014-10-01,8,18,6,7
"11924",4818,111,2014-10-01,11,9,7,7
"11925",4841,111,2014-10-01,8,16,7,7
"11926",4842,111,2014-09-01,9,5,8,8
"11927",4842,111,2014-10-01,7,9,8,8
"11928",4844,111,2014-09-01,10,10,8,8
"11929",4844,111,2014-10-01,6,10,8,8
"11930",4854,111,2014-09-01,8,1,7,7
"11931",4854,111,2014-10-01,3,8,7,7
"11932",4866,111,2014-10-01,3,16,7,7
"11933",4869,111,2014-09-01,18,4,7,8
"11934",4869,111,2014-10-01,6,18,7,8
"11935",4888,111,2014-09-01,8,2,6,7
"11936",4888,111,2014-10-01,3,8,6,7
"11937",4894,111,2014-10-01,14,30,6,6
"11938",4902,128,2013-10-01,13,12,18,18
"11939",4902,128,2013-11-01,19,13,18,18
"11940",4902,128,2013-12-01,11,19,18,18
"11941",4902,128,2014-01-01,13,11,18,18
"11942",4902,128,2014-02-01,10,13,18,18
"11943",4902,128,2014-03-01,7,10,18,18
"11944",4902,128,2014-04-01,10,7,18,18
"11945",4902,128,2014-05-01,7,10,18,18
"11946",4902,128,2014-06-01,9,7,18,18
"11947",4902,128,2014-07-01,9,9,18,18
"11948",4902,128,2014-08-01,10,9,18,18
"11949",4902,128,2014-09-01,7,10,18,18
"11950",4902,128,2014-10-01,7,7,18,18
"11951",4904,128,2013-10-01,43,42,18,18
"11952",4904,128,2013-11-01,52,43,18,18
"11953",4904,128,2013-12-01,25,52,18,18
"11954",4904,128,2014-01-01,53,25,18,18
"11955",4904,128,2014-02-01,30,53,18,18
"11956",4904,128,2014-03-01,37,30,18,18
"11957",4904,128,2014-04-01,26,37,18,18
"11958",4904,128,2014-05-01,29,26,18,18
"11959",4904,128,2014-06-01,31,29,18,18
"11960",4904,128,2014-07-01,90,31,18,18
"11961",4904,128,2014-08-01,21,90,18,18
"11962",4904,128,2014-09-01,16,21,18,18
"11963",4904,128,2014-10-01,43,16,18,18
"11964",4906,128,2013-12-01,2,12,16,16
"11965",4906,128,2014-01-01,9,2,16,16
"11966",4906,128,2014-02-01,14,9,16,16
"11967",4906,128,2014-03-01,3,14,16,16
"11968",4906,128,2014-04-01,8,3,16,16
"11969",4906,128,2014-05-01,5,8,16,16
"11970",4906,128,2014-06-01,22,5,16,16
"11971",4906,128,2014-07-01,12,22,16,16
"11972",4906,128,2014-08-01,3,12,16,16
"11973",4906,128,2014-09-01,7,3,16,16
"11974",4906,128,2014-10-01,11,7,16,16
"11975",4907,128,2013-10-01,31,20,19,19
"11976",4907,128,2013-11-01,35,31,19,19
"11977",4907,128,2013-12-01,41,35,19,19
"11978",4907,128,2014-01-01,39,41,19,19
"11979",4907,128,2014-02-01,67,39,19,19
"11980",4907,128,2014-03-01,46,67,19,19
"11981",4907,128,2014-04-01,20,46,19,19
"11982",4907,128,2014-05-01,38,20,19,19
"11983",4907,128,2014-06-01,51,38,19,19
"11984",4907,128,2014-07-01,29,51,19,19
"11985",4907,128,2014-08-01,7,29,19,19
"11986",4907,128,2014-09-01,10,7,19,19
"11987",4907,128,2014-10-01,23,10,19,19
"11988",4917,128,2013-10-01,18,8,19,19
"11989",4917,128,2013-11-01,13,18,19,19
"11990",4917,128,2013-12-01,16,13,19,19
"11991",4917,128,2014-01-01,21,16,19,19
"11992",4917,128,2014-02-01,12,21,19,19
"11993",4917,128,2014-03-01,12,12,19,19
"11994",4917,128,2014-04-01,5,12,19,19
"11995",4917,128,2014-05-01,20,5,19,19
"11996",4917,128,2014-06-01,4,20,19,19
"11997",4917,128,2014-07-01,4,4,19,19
"11998",4917,128,2014-08-01,1,4,19,19
"11999",4917,128,2014-09-01,5,1,19,19
"12000",4917,128,2014-10-01,11,5,19,19
"12001",4919,128,2013-09-01,8,15,18,19
"12002",4919,128,2013-10-01,12,8,18,19
"12003",4919,128,2013-11-01,16,12,18,19
"12004",4919,128,2013-12-01,1,16,18,19
"12005",4919,128,2014-01-01,3,1,18,19
"12006",4919,128,2014-02-01,10,3,18,19
"12007",4919,128,2014-03-01,6,10,18,19
"12008",4919,128,2014-04-01,6,6,18,19
"12009",4919,128,2014-05-01,1,6,18,19
"12011",4919,128,2014-08-01,8,6,18,19
"12012",4919,128,2014-09-01,4,8,18,19
"12013",4919,128,2014-10-01,5,4,18,19
"12014",4982,130,2014-06-01,11,136,7,7
"12015",4982,130,2014-07-01,4,11,7,7
"12016",4991,130,2014-06-01,1,127,6,6
"12017",5020,132,2013-03-01,12,21,17,17
"12018",5020,132,2013-04-01,8,12,17,17
"12019",5020,132,2013-05-01,10,8,17,17
"12020",5020,132,2013-06-01,11,10,17,17
"12021",5020,132,2013-07-01,13,11,17,17
"12022",5020,132,2013-08-01,21,13,17,17
"12023",5020,132,2013-09-01,35,21,17,17
"12024",5020,132,2013-10-01,26,35,17,17
"12025",5020,132,2013-11-01,24,26,17,17
"12026",5020,132,2013-12-01,41,24,17,17
"12027",5020,132,2014-01-01,24,41,17,17
"12028",5020,132,2014-02-01,1,24,17,17
"12029",5023,132,2013-07-01,8,2,18,18
"12030",5023,132,2013-08-01,17,8,18,18
"12031",5023,132,2013-09-01,11,17,18,18
"12032",5023,132,2013-10-01,14,11,18,18
"12033",5023,132,2013-11-01,53,14,18,18
"12034",5023,132,2013-12-01,37,53,18,18
"12035",5023,132,2014-01-01,46,37,18,18
"12036",5023,132,2014-02-01,31,46,18,18
"12037",5023,132,2014-03-01,56,31,18,18
"12038",5023,132,2014-04-01,55,56,18,18
"12039",5023,132,2014-05-01,45,55,18,18
"12040",5023,132,2014-06-01,31,45,18,18
"12041",5023,132,2014-07-01,29,31,18,18
"12042",5026,132,2013-07-01,63,48,12,12
"12043",5026,132,2013-08-01,24,63,12,12
"12044",5026,132,2013-09-01,51,24,12,12
"12045",5026,132,2013-10-01,48,51,12,12
"12046",5026,132,2013-11-01,38,48,12,12
"12047",5026,132,2013-12-01,24,38,12,12
"12048",5026,132,2014-01-01,6,24,12,12
"12050",5027,132,2013-03-01,9,5,19,39
"12051",5027,132,2013-04-01,14,9,19,39
"12052",5027,132,2013-05-01,21,14,19,39
"12053",5027,132,2013-06-01,17,21,19,39
"12054",5027,132,2013-07-01,20,17,19,39
"12055",5027,132,2013-08-01,17,20,19,39
"12056",5027,132,2013-09-01,16,17,19,39
"12057",5027,132,2013-10-01,20,16,19,39
"12058",5027,132,2013-11-01,19,20,19,39
"12059",5027,132,2013-12-01,11,19,19,39
"12060",5027,132,2014-01-01,13,11,19,39
"12061",5027,132,2014-02-01,25,13,19,39
"12062",5027,132,2014-03-01,16,25,19,39
"12063",5027,132,2014-04-01,16,16,19,39
"12064",5027,132,2014-05-01,20,16,19,39
"12065",5027,132,2014-06-01,4,20,19,39
"12066",5027,132,2014-07-01,6,4,19,39
"12069",5031,132,2013-02-01,7,22,13,33
"12070",5031,132,2013-03-01,9,7,13,33
"12071",5031,132,2013-04-01,9,9,13,33
"12072",5031,132,2013-05-01,14,9,13,33
"12075",5031,132,2013-10-01,12,29,13,33
"12076",5031,132,2013-11-01,35,12,13,33
"12078",5032,132,2013-06-01,26,14,19,19
"12079",5032,132,2013-07-01,17,26,19,19
"12080",5032,132,2013-08-01,22,17,19,19
"12081",5032,132,2013-09-01,24,22,19,19
"12082",5032,132,2013-10-01,35,24,19,19
"12083",5032,132,2013-11-01,54,35,19,19
"12084",5032,132,2013-12-01,35,54,19,19
"12085",5032,132,2014-01-01,22,35,19,19
"12086",5032,132,2014-02-01,9,22,19,19
"12087",5032,132,2014-03-01,29,9,19,19
"12088",5032,132,2014-04-01,6,29,19,19
"12089",5032,132,2014-05-01,18,6,19,19
"12090",5032,132,2014-06-01,6,18,19,19
"12091",5032,132,2014-07-01,26,6,19,19
"12092",5035,132,2013-06-01,9,4,19,19
"12093",5035,132,2013-07-01,6,9,19,19
"12094",5035,132,2013-08-01,17,6,19,19
"12095",5035,132,2013-09-01,16,17,19,19
"12096",5035,132,2013-10-01,21,16,19,19
"12097",5035,132,2013-11-01,9,21,19,19
"12098",5035,132,2013-12-01,13,9,19,19
"12099",5035,132,2014-01-01,12,13,19,19
"12100",5035,132,2014-02-01,21,12,19,19
"12101",5035,132,2014-03-01,16,21,19,19
"12102",5035,132,2014-04-01,10,16,19,19
"12103",5035,132,2014-05-01,10,10,19,19
"12104",5035,132,2014-06-01,14,10,19,19
"12105",5035,132,2014-07-01,2,14,19,19
"12106",5036,132,2013-11-01,12,22,13,14
"12107",5036,132,2013-12-01,13,12,13,14
"12108",5036,132,2014-01-01,22,13,13,14
"12109",5036,132,2014-02-01,40,22,13,14
"12110",5036,132,2014-03-01,28,40,13,14
"12111",5036,132,2014-04-01,31,28,13,14
"12112",5036,132,2014-05-01,20,31,13,14
"12113",5036,132,2014-06-01,23,20,13,14
"12114",5036,132,2014-07-01,12,23,13,14
"12115",5038,132,2013-07-01,31,18,15,16
"12116",5038,132,2013-08-01,11,31,15,16
"12117",5038,132,2013-09-01,33,11,15,16
"12118",5038,132,2013-10-01,28,33,15,16
"12119",5038,132,2013-11-01,22,28,15,16
"12120",5038,132,2013-12-01,3,22,15,16
"12121",5038,132,2014-01-01,26,3,15,16
"12122",5038,132,2014-02-01,4,26,15,16
"12123",5038,132,2014-03-01,2,4,15,16
"12126",5039,132,2013-02-01,22,15,16,38
"12127",5039,132,2013-03-01,26,22,16,38
"12128",5039,132,2013-04-01,31,26,16,38
"12129",5039,132,2013-05-01,57,31,16,38
"12130",5039,132,2013-06-01,42,57,16,38
"12131",5039,132,2013-07-01,53,42,16,38
"12132",5039,132,2013-08-01,27,53,16,38
"12133",5039,132,2013-09-01,66,27,16,38
"12135",5039,132,2014-01-01,14,41,16,38
"12136",5039,132,2014-02-01,52,14,16,38
"12137",5039,132,2014-03-01,68,52,16,38
"12139",5039,132,2014-06-01,42,82,16,38
"12141",5059,132,2012-11-01,4,18,14,33
"12143",5059,132,2013-02-01,39,21,14,33
"12144",5059,132,2013-03-01,15,39,14,33
"12145",5059,132,2013-04-01,20,15,14,33
"12146",5059,132,2013-05-01,18,20,14,33
"12148",5059,132,2013-08-01,37,22,14,33
"12149",5059,132,2013-09-01,19,37,14,33
"12150",5059,132,2013-10-01,21,19,14,33
"12151",5059,132,2013-11-01,13,21,14,33
"12154",5077,132,2013-02-01,49,23,20,39
"12155",5077,132,2013-03-01,76,49,20,39
"12156",5077,132,2013-04-01,77,76,20,39
"12157",5077,132,2013-05-01,64,77,20,39
"12158",5077,132,2013-06-01,57,64,20,39
"12159",5077,132,2013-07-01,46,57,20,39
"12160",5077,132,2013-08-01,46,46,20,39
"12161",5077,132,2013-09-01,41,46,20,39
"12162",5077,132,2013-10-01,43,41,20,39
"12163",5077,132,2013-11-01,27,43,20,39
"12164",5077,132,2013-12-01,41,27,20,39
"12165",5077,132,2014-01-01,44,41,20,39
"12166",5077,132,2014-02-01,33,44,20,39
"12167",5077,132,2014-03-01,48,33,20,39
"12168",5077,132,2014-04-01,33,48,20,39
"12169",5077,132,2014-05-01,25,33,20,39
"12170",5077,132,2014-06-01,35,25,20,39
"12171",5077,132,2014-07-01,8,35,20,39
"12172",5080,132,2013-07-01,68,49,18,18
"12173",5080,132,2013-08-01,55,68,18,18
"12174",5080,132,2013-09-01,59,55,18,18
"12175",5080,132,2013-10-01,34,59,18,18
"12176",5080,132,2013-11-01,56,34,18,18
"12177",5080,132,2013-12-01,39,56,18,18
"12178",5080,132,2014-01-01,55,39,18,18
"12179",5080,132,2014-02-01,19,55,18,18
"12180",5080,132,2014-03-01,44,19,18,18
"12181",5080,132,2014-04-01,36,44,18,18
"12182",5080,132,2014-05-01,28,36,18,18
"12183",5080,132,2014-06-01,29,28,18,18
"12184",5080,132,2014-07-01,29,29,18,18
"12185",5087,132,2013-07-01,24,22,17,17
"12186",5087,132,2013-08-01,31,24,17,17
"12187",5087,132,2013-09-01,13,31,17,17
"12188",5087,132,2013-10-01,20,13,17,17
"12189",5087,132,2013-11-01,15,20,17,17
"12190",5087,132,2013-12-01,8,15,17,17
"12191",5087,132,2014-01-01,27,8,17,17
"12192",5087,132,2014-02-01,16,27,17,17
"12193",5087,132,2014-03-01,48,16,17,17
"12194",5087,132,2014-04-01,1,48,17,17
"12195",5087,132,2014-05-01,17,1,17,17
"12196",5087,132,2014-06-01,3,17,17,17
"12197",5092,132,2013-07-01,51,31,19,19
"12198",5092,132,2013-08-01,57,51,19,19
"12199",5092,132,2013-09-01,32,57,19,19
"12200",5092,132,2013-10-01,45,32,19,19
"12201",5092,132,2013-11-01,38,45,19,19
"12202",5092,132,2013-12-01,34,38,19,19
"12203",5092,132,2014-01-01,48,34,19,19
"12204",5092,132,2014-02-01,44,48,19,19
"12205",5092,132,2014-03-01,40,44,19,19
"12206",5092,132,2014-04-01,42,40,19,19
"12207",5092,132,2014-05-01,48,42,19,19
"12208",5092,132,2014-06-01,23,48,19,19
"12209",5092,132,2014-07-01,40,23,19,19
"12210",5092,132,2014-08-01,6,40,19,19
"12211",5167,124,2012-10-01,9,26,19,27
"12212",5167,124,2012-11-01,16,9,19,27
"12215",5167,124,2013-07-01,14,33,19,27
"12216",5167,124,2013-08-01,26,14,19,27
"12217",5167,124,2013-09-01,7,26,19,27
"12218",5167,124,2013-10-01,29,7,19,27
"12219",5167,124,2013-11-01,76,29,19,27
"12220",5167,124,2013-12-01,24,76,19,27
"12221",5167,124,2014-01-01,2,24,19,27
"12222",5167,124,2014-02-01,11,2,19,27
"12223",5167,124,2014-03-01,20,11,19,27
"12226",5264,151,2014-06-01,32,44,10,10
"12227",5264,151,2014-07-01,101,32,10,10
"12228",5264,151,2014-08-01,40,101,10,10
"12229",5264,151,2014-09-01,76,40,10,10
"12230",5264,151,2014-10-01,127,76,10,10
"12231",5276,151,2014-09-01,172,124,7,7
"12232",5276,151,2014-10-01,90,172,7,7
"12233",5293,151,2014-05-01,43,67,11,11
"12234",5293,151,2014-06-01,49,43,11,11
"12235",5293,151,2014-07-01,88,49,11,11
"12236",5293,151,2014-08-01,80,88,11,11
"12237",5293,151,2014-09-01,95,80,11,11
"12238",5293,151,2014-10-01,6,95,11,11
"12239",5308,151,2014-07-01,51,69,8,9
"12240",5308,151,2014-08-01,59,51,8,9
"12241",5308,151,2014-09-01,64,59,8,9
"12242",5308,151,2014-10-01,31,64,8,9
"12243",5311,151,2014-07-01,44,14,8,9
"12244",5311,151,2014-08-01,66,44,8,9
"12245",5311,151,2014-09-01,45,66,8,9
"12246",5311,151,2014-10-01,85,45,8,9
"12247",5317,151,2014-06-01,36,26,9,10
"12248",5317,151,2014-07-01,54,36,9,10
"12249",5317,151,2014-08-01,60,54,9,10
"12250",5317,151,2014-09-01,64,60,9,10
"12251",5317,151,2014-10-01,65,64,9,10
"12252",5323,151,2014-06-01,52,46,11,11
"12253",5323,151,2014-07-01,6,52,11,11
"12254",5323,151,2014-08-01,40,6,11,11
"12255",5323,151,2014-09-01,18,40,11,11
"12256",5323,151,2014-10-01,42,18,11,11
"12257",5333,151,2014-07-01,13,56,7,7
"12258",5333,151,2014-08-01,22,13,7,7
"12259",5344,151,2014-07-01,62,67,9,9
"12260",5344,151,2014-08-01,82,62,9,9
"12261",5344,151,2014-09-01,135,82,9,9
"12262",5344,151,2014-10-01,142,135,9,9
"12263",5349,156,2013-08-01,31,35,20,20
"12264",5349,156,2013-09-01,28,31,20,20
"12265",5349,156,2013-10-01,28,28,20,20
"12266",5349,156,2013-11-01,26,28,20,20
"12267",5349,156,2013-12-01,28,26,20,20
"12268",5349,156,2014-01-01,30,28,20,20
"12269",5349,156,2014-02-01,30,30,20,20
"12270",5349,156,2014-03-01,30,30,20,20
"12271",5349,156,2014-04-01,33,30,20,20
"12272",5349,156,2014-05-01,27,33,20,20
"12273",5349,156,2014-06-01,31,27,20,20
"12274",5349,156,2014-07-01,30,31,20,20
"12275",5349,156,2014-08-01,26,30,20,20
"12276",5349,156,2014-09-01,9,26,20,20
"12277",5349,156,2014-10-01,1,9,20,20
"12278",5352,156,2013-08-01,33,30,20,20
"12279",5352,156,2013-09-01,23,33,20,20
"12280",5352,156,2013-10-01,29,23,20,20
"12281",5352,156,2013-11-01,32,29,20,20
"12282",5352,156,2013-12-01,37,32,20,20
"12283",5352,156,2014-01-01,29,37,20,20
"12284",5352,156,2014-02-01,26,29,20,20
"12285",5352,156,2014-03-01,26,26,20,20
"12286",5352,156,2014-04-01,30,26,20,20
"12287",5352,156,2014-05-01,26,30,20,20
"12288",5352,156,2014-06-01,25,26,20,20
"12289",5352,156,2014-07-01,27,25,20,20
"12290",5352,156,2014-08-01,31,27,20,20
"12291",5352,156,2014-09-01,4,31,20,20
"12292",5352,156,2014-10-01,2,4,20,20
"12294",5353,156,2013-04-01,20,5,21,35
"12295",5353,156,2013-05-01,28,20,21,35
"12296",5353,156,2013-06-01,38,28,21,35
"12297",5353,156,2013-07-01,38,38,21,35
"12298",5353,156,2013-08-01,37,38,21,35
"12299",5353,156,2013-09-01,37,37,21,35
"12300",5353,156,2013-10-01,33,37,21,35
"12301",5353,156,2013-11-01,37,33,21,35
"12302",5353,156,2013-12-01,36,37,21,35
"12303",5353,156,2014-01-01,31,36,21,35
"12304",5353,156,2014-02-01,29,31,21,35
"12305",5353,156,2014-03-01,36,29,21,35
"12306",5353,156,2014-04-01,31,36,21,35
"12307",5353,156,2014-05-01,29,31,21,35
"12308",5353,156,2014-06-01,28,29,21,35
"12309",5353,156,2014-07-01,27,28,21,35
"12310",5353,156,2014-08-01,29,27,21,35
"12311",5353,156,2014-09-01,5,29,21,35
"12312",5353,156,2014-10-01,17,5,21,35
"12313",5362,156,2013-01-01,24,22,8,8
"12314",5362,156,2013-02-01,23,24,8,8
"12315",5362,156,2013-03-01,9,23,8,8
"12316",5364,156,2013-05-01,15,17,20,22
"12317",5364,156,2013-06-01,29,15,20,22
"12318",5364,156,2013-07-01,34,29,20,22
"12319",5364,156,2013-08-01,32,34,20,22
"12320",5364,156,2013-09-01,27,32,20,22
"12321",5364,156,2013-10-01,24,27,20,22
"12322",5364,156,2013-11-01,25,24,20,22
"12323",5364,156,2013-12-01,26,25,20,22
"12324",5364,156,2014-01-01,24,26,20,22
"12325",5364,156,2014-02-01,26,24,20,22
"12326",5364,156,2014-03-01,26,26,20,22
"12327",5364,156,2014-04-01,27,26,20,22
"12328",5364,156,2014-05-01,29,27,20,22
"12329",5364,156,2014-06-01,23,29,20,22
"12330",5364,156,2014-07-01,24,23,20,22
"12331",5364,156,2014-08-01,24,24,20,22
"12332",5364,156,2014-09-01,6,24,20,22
"12333",5365,156,2013-05-01,21,5,21,25
"12334",5365,156,2013-06-01,29,21,21,25
"12335",5365,156,2013-07-01,33,29,21,25
"12336",5365,156,2013-08-01,35,33,21,25
"12337",5365,156,2013-09-01,24,35,21,25
"12338",5365,156,2013-10-01,26,24,21,25
"12339",5365,156,2013-11-01,27,26,21,25
"12340",5365,156,2013-12-01,24,27,21,25
"12341",5365,156,2014-01-01,32,24,21,25
"12342",5365,156,2014-02-01,25,32,21,25
"12343",5365,156,2014-03-01,25,25,21,25
"12344",5365,156,2014-04-01,29,25,21,25
"12345",5365,156,2014-05-01,29,29,21,25
"12346",5365,156,2014-06-01,29,29,21,25
"12347",5365,156,2014-07-01,25,29,21,25
"12348",5365,156,2014-08-01,24,25,21,25
"12349",5365,156,2014-09-01,7,24,21,25
"12350",5365,156,2014-10-01,1,7,21,25
"12351",5378,156,2013-10-01,26,25,19,54
"12352",5378,156,2013-11-01,22,26,19,54
"12353",5378,156,2013-12-01,24,22,19,54
"12354",5378,156,2014-01-01,24,24,19,54
"12355",5378,156,2014-02-01,23,24,19,54
"12356",5378,156,2014-03-01,22,23,19,54
"12357",5378,156,2014-04-01,24,22,19,54
"12358",5378,156,2014-05-01,21,24,19,54
"12359",5378,156,2014-06-01,18,21,19,54
"12360",5378,156,2014-07-01,20,18,19,54
"12361",5378,156,2014-08-01,22,20,19,54
"12362",5378,156,2014-09-01,1,22,19,54
"12363",5378,156,2014-10-01,4,1,19,54
"12365",5389,144,2013-04-01,79,5,20,46
"12366",5389,144,2013-05-01,29,79,20,46
"12367",5389,144,2013-06-01,39,29,20,46
"12368",5389,144,2013-07-01,19,39,20,46
"12369",5389,144,2013-08-01,21,19,20,46
"12370",5389,144,2013-09-01,28,21,20,46
"12372",5389,144,2013-12-01,13,12,20,46
"12373",5389,144,2014-01-01,14,13,20,46
"12374",5389,144,2014-02-01,12,14,20,46
"12375",5389,144,2014-03-01,15,12,20,46
"12376",5389,144,2014-04-01,50,15,20,46
"12377",5389,144,2014-05-01,67,50,20,46
"12378",5389,144,2014-06-01,9,67,20,46
"12379",5389,144,2014-07-01,8,9,20,46
"12380",5389,144,2014-08-01,23,8,20,46
"12381",5389,144,2014-09-01,16,23,20,46
"12382",5389,144,2014-10-01,9,16,20,46
"12383",5692,169,2013-09-01,37,44,6,6
"12384",5700,169,2013-09-01,33,2,11,11
"12385",5700,169,2013-10-01,20,33,11,11
"12386",5700,169,2013-11-01,19,20,11,11
"12387",5700,169,2013-12-01,25,19,11,11
"12388",5700,169,2014-01-01,38,25,11,11
"12389",5700,169,2014-02-01,41,38,11,11
"12390",5709,169,2014-07-01,66,44,9,9
"12391",5709,169,2014-08-01,83,66,9,9
"12392",5709,169,2014-09-01,38,83,9,9
"12393",5709,169,2014-10-01,56,38,9,9
"12394",5775,163,2014-08-01,71,77,9,9
"12395",5775,163,2014-09-01,74,71,9,9
"12396",5775,163,2014-10-01,72,74,9,9
"12398",5834,163,2013-12-01,69,44,15,19
"12399",5834,163,2014-01-01,73,69,15,19
"12400",5834,163,2014-02-01,80,73,15,19
"12401",5834,163,2014-03-01,81,80,15,19
"12402",5834,163,2014-04-01,80,81,15,19
"12403",5834,163,2014-05-01,81,80,15,19
"12404",5834,163,2014-06-01,81,81,15,19
"12405",5834,163,2014-07-01,81,81,15,19
"12406",5834,163,2014-08-01,83,81,15,19
"12407",5834,163,2014-09-01,79,83,15,19
"12408",5834,163,2014-10-01,78,79,15,19
"12410",5857,163,2014-03-01,40,43,10,18
"12411",5857,163,2014-04-01,81,40,10,18
"12412",5857,163,2014-05-01,85,81,10,18
"12413",5857,163,2014-06-01,87,85,10,18
"12414",5857,163,2014-07-01,85,87,10,18
"12415",5857,163,2014-08-01,87,85,10,18
"12416",5857,163,2014-09-01,86,87,10,18
"12417",5857,163,2014-10-01,86,86,10,18
"12418",5873,163,2014-07-01,37,36,9,9
"12419",5873,163,2014-08-01,36,37,9,9
"12420",5873,163,2014-09-01,36,36,9,9
"12421",5873,163,2014-10-01,36,36,9,9
"12422",5901,163,2014-06-01,69,63,10,10
"12423",5901,163,2014-07-01,68,69,10,10
"12424",5901,163,2014-08-01,66,68,10,10
"12425",5901,163,2014-09-01,65,66,10,10
"12426",5901,163,2014-10-01,65,65,10,10
"12427",5952,164,2013-12-01,36,67,16,16
"12428",5952,164,2014-01-01,75,36,16,16
"12429",5952,164,2014-02-01,71,75,16,16
"12430",5952,164,2014-03-01,71,71,16,16
"12431",5952,164,2014-04-01,71,71,16,16
